"Subject" "Item" "vagueness" "selection" "RT"
"6281" 4 1 "crisp" "comparison" 952
"6282" 4 2 "crisp" "comparison" 808
"6283" 4 3 "vague" "comparison" 687
"6284" 4 4 "vague" "comparison" 1021
"6285" 4 1 "crisp" "comparison" 581
"6286" 4 2 "vague" "comparison" 575
"6287" 4 3 "vague" "matching" 551
"6288" 4 4 "crisp" "comparison" 1935
"6289" 4 1 "vague" "comparison" 1108
"6290" 4 2 "crisp" "matching" 615
"6291" 4 3 "crisp" "comparison" 1137
"6292" 4 4 "crisp" "comparison" 1333
"6293" 4 1 "crisp" "matching" 728
"6294" 4 2 "vague" "comparison" 645
"6295" 4 3 "vague" "comparison" 882
"6296" 4 4 "vague" "comparison" 705
"6297" 4 1 "crisp" "comparison" 1028
"6298" 4 2 "vague" "matching" 993
"6299" 4 3 "crisp" "comparison" 980
"6300" 4 4 "vague" "matching" 947
"6301" 4 1 "crisp" "matching" 664
"6302" 4 2 "vague" "comparison" 699
"6303" 4 3 "crisp" "comparison" 1767
"6304" 4 4 "vague" "matching" 1043
"6305" 4 1 "vague" "matching" 783
"6306" 4 2 "crisp" "matching" 706
"6307" 4 3 "vague" "matching" 1475
"6308" 4 4 "crisp" "comparison" 629
"6309" 4 1 "vague" "matching" 2038
"6310" 4 2 "vague" "matching" 722
"6311" 4 3 "crisp" "matching" 3150
"6312" 4 4 "vague" "matching" 1093
"6313" 4 1 "crisp" "comparison" 768
"6314" 4 2 "crisp" "matching" 809
"6315" 4 3 "crisp" "matching" 619
"6316" 4 4 "vague" "matching" 1067
"6317" 4 1 "vague" "comparison" 831
"6318" 4 2 "crisp" "matching" 619
"6319" 4 3 "vague" "comparison" 631
"6320" 4 4 "vague" "comparison" 861
"6321" 4 1 "vague" "matching" 940
"6322" 4 2 "crisp" "comparison" 1299
"6323" 4 3 "vague" "matching" 1860
"6324" 4 4 "crisp" "matching" 686
"6325" 4 1 "crisp" "matching" 747
"6326" 4 2 "crisp" "comparison" 706
"6327" 4 3 "crisp" "comparison" 1286
"6328" 4 4 "crisp" "matching" 962
"6329" 4 1 "vague" "comparison" 395
"6330" 4 2 "crisp" "comparison" 833
"6331" 4 3 "crisp" "matching" 1183
"6332" 4 4 "crisp" "matching" 704
"6333" 4 1 "crisp" "matching" 874
"6334" 4 2 "vague" "matching" 765
"6335" 4 3 "vague" "matching" 507
"6336" 4 4 "crisp" "matching" 1752
"6337" 5 1 "vague" "comparison" 722
"6338" 5 2 "crisp" "comparison" 638
"6339" 5 3 "vague" "matching" 795
"6340" 5 4 "vague" "comparison" 474
"6341" 5 1 "crisp" "matching" 579
"6342" 5 2 "crisp" "matching" 1217
"6343" 5 3 "vague" "matching" 582
"6344" 5 4 "crisp" "matching" 940
"6345" 5 1 "vague" "matching" 666
"6346" 5 2 "crisp" "matching" 779
"6347" 5 3 "crisp" "matching" 806
"6348" 5 4 "crisp" "matching" 616
"6349" 5 1 "crisp" "matching" 782
"6350" 5 2 "vague" "matching" 696
"6351" 5 3 "crisp" "comparison" 496
"6352" 5 4 "crisp" "comparison" 639
"6353" 5 1 "vague" "matching" 594
"6354" 5 2 "crisp" "comparison" 660
"6355" 5 3 "crisp" "matching" 603
"6356" 5 4 "vague" "matching" 469
"6357" 5 1 "crisp" "comparison" 592
"6358" 5 2 "crisp" "comparison" 754
"6359" 5 3 "vague" "matching" 617
"6360" 5 4 "vague" "matching" 556
"6361" 5 1 "vague" "matching" 614
"6362" 5 2 "vague" "matching" 542
"6363" 5 3 "crisp" "matching" 551
"6364" 5 4 "vague" "matching" 681
"6365" 5 1 "vague" "matching" 762
"6366" 5 2 "vague" "matching" 694
"6367" 5 3 "crisp" "comparison" 513
"6368" 5 4 "crisp" "matching" 732
"6369" 5 1 "crisp" "comparison" 732
"6370" 5 2 "vague" "comparison" 686
"6371" 5 3 "crisp" "comparison" 521
"6372" 5 4 "vague" "comparison" 645
"6373" 5 1 "crisp" "comparison" 1435
"6374" 5 2 "vague" "comparison" 634
"6375" 5 3 "vague" "comparison" 542
"6376" 5 4 "vague" "matching" 869
"6377" 5 1 "crisp" "matching" 681
"6378" 5 2 "vague" "matching" 701
"6379" 5 3 "vague" "comparison" 540
"6380" 5 4 "crisp" "comparison" 629
"6381" 5 1 "crisp" "matching" 596
"6382" 5 2 "crisp" "comparison" 627
"6383" 5 3 "vague" "matching" 754
"6384" 5 4 "crisp" "comparison" 669
"6385" 5 1 "vague" "comparison" 1076
"6386" 5 2 "vague" "comparison" 505
"6387" 5 3 "crisp" "matching" 1801
"6388" 5 4 "crisp" "matching" 576
"6389" 5 1 "vague" "comparison" 679
"6390" 5 2 "vague" "comparison" 598
"6391" 5 3 "vague" "comparison" 522
"6392" 5 4 "crisp" "comparison" 552
"6393" 5 1 "vague" "comparison" 626
"6394" 5 2 "crisp" "matching" 639
"6395" 5 3 "crisp" "comparison" 923
"6396" 5 4 "vague" "comparison" 544
"6397" 5 1 "crisp" "comparison" 927
"6398" 5 2 "crisp" "matching" 517
"6399" 5 3 "vague" "comparison" 405
"6400" 5 4 "vague" "comparison" 484
"6401" 5 1 "crisp" "matching" 687
"6402" 5 2 "vague" "comparison" 548
"6403" 5 3 "vague" "comparison" 600
"6404" 5 4 "vague" "matching" 1213
"6405" 5 1 "crisp" "comparison" 605
"6406" 5 2 "vague" "comparison" 467
"6407" 5 3 "vague" "matching" 1000
"6408" 5 4 "crisp" "comparison" 792
"6409" 5 1 "vague" "matching" 796
"6410" 5 2 "crisp" "comparison" 473
"6411" 5 3 "vague" "comparison" 548
"6412" 5 4 "crisp" "matching" 704
"6413" 5 1 "crisp" "matching" 801
"6414" 5 2 "crisp" "matching" 944
"6415" 5 3 "vague" "comparison" 904
"6416" 5 4 "crisp" "matching" 718
"6417" 5 1 "crisp" "matching" 847
"6418" 5 2 "vague" "comparison" 748
"6419" 5 3 "vague" "matching" 598
"6420" 5 4 "vague" "comparison" 955
"6421" 5 1 "crisp" "comparison" 847
"6422" 5 2 "vague" "matching" 672
"6423" 5 3 "vague" "matching" 726
"6424" 5 4 "vague" "comparison" 698
"6425" 5 1 "vague" "matching" 690
"6426" 5 2 "crisp" "matching" 730
"6427" 5 3 "vague" "matching" 813
"6428" 5 4 "vague" "comparison" 916
"6429" 5 1 "vague" "comparison" 1021
"6430" 5 2 "crisp" "matching" 798
"6431" 5 3 "crisp" "comparison" 1304
"6432" 5 4 "vague" "matching" 688
"6433" 5 1 "vague" "matching" 430
"6434" 5 2 "vague" "matching" 883
"6435" 5 3 "crisp" "matching" 561
"6436" 5 4 "crisp" "comparison" 756
"6437" 5 1 "vague" "comparison" 1029
"6438" 5 2 "crisp" "comparison" 1231
"6439" 5 3 "crisp" "matching" 1833
"6440" 5 4 "crisp" "comparison" 593
"6441" 5 1 "crisp" "comparison" 632
"6442" 5 2 "crisp" "comparison" 873
"6443" 5 3 "crisp" "comparison" 623
"6444" 5 4 "vague" "comparison" 692
"6445" 5 1 "vague" "matching" 1069
"6446" 5 2 "vague" "matching" 1032
"6447" 5 3 "crisp" "comparison" 828
"6448" 5 4 "vague" "matching" 842
"6449" 5 1 "vague" "comparison" 812
"6450" 5 2 "crisp" "matching" 804
"6451" 5 3 "vague" "comparison" 1012
"6452" 5 4 "vague" "matching" 1086
"6453" 5 1 "vague" "comparison" 1516
"6454" 5 2 "vague" "comparison" 614
"6455" 5 3 "crisp" "matching" 925
"6456" 5 4 "crisp" "comparison" 808
"6457" 5 1 "crisp" "matching" 657
"6458" 5 2 "crisp" "comparison" 473
"6459" 5 3 "crisp" "matching" 702
"6460" 5 4 "crisp" "matching" 884
"6461" 5 1 "crisp" "comparison" 500
"6462" 5 2 "vague" "matching" 630
"6463" 5 3 "crisp" "comparison" 725
"6464" 5 4 "crisp" "matching" 763
"6465" 5 1 "crisp" "matching" 484
"6466" 5 2 "crisp" "matching" 490
"6467" 5 3 "vague" "matching" 561
"6468" 5 4 "crisp" "comparison" 623
"6469" 5 1 "vague" "matching" 843
"6470" 5 2 "crisp" "comparison" 680
"6471" 5 3 "vague" "comparison" 508
"6472" 5 4 "vague" "comparison" 577
"6473" 5 1 "crisp" "comparison" 665
"6474" 5 2 "vague" "comparison" 462
"6475" 5 3 "crisp" "matching" 679
"6476" 5 4 "vague" "comparison" 464
"6477" 5 1 "crisp" "comparison" 815
"6478" 5 2 "crisp" "comparison" 516
"6479" 5 3 "crisp" "comparison" 576
"6480" 5 4 "crisp" "matching" 613
"6481" 5 1 "crisp" "comparison" 626
"6482" 5 2 "vague" "matching" 781
"6483" 5 3 "vague" "comparison" 684
"6484" 5 4 "crisp" "comparison" 684
"6485" 5 1 "vague" "matching" 927
"6486" 5 2 "vague" "comparison" 691
"6487" 5 3 "crisp" "matching" 627
"6488" 5 4 "vague" "comparison" 609
"6489" 5 1 "crisp" "comparison" 618
"6490" 5 2 "vague" "matching" 784
"6491" 5 3 "vague" "matching" 787
"6492" 5 4 "crisp" "comparison" 663
"6493" 5 1 "vague" "matching" 767
"6494" 5 2 "crisp" "matching" 863
"6495" 5 3 "crisp" "matching" 763
"6496" 5 4 "crisp" "matching" 658
"6497" 5 1 "crisp" "matching" 652
"6498" 5 2 "vague" "matching" 766
"6499" 5 3 "vague" "comparison" 733
"6500" 5 4 "vague" "matching" 562
"6501" 5 1 "vague" "comparison" 677
"6502" 5 2 "crisp" "matching" 736
"6503" 5 3 "crisp" "matching" 662
"6504" 5 4 "vague" "matching" 695
"6505" 5 1 "vague" "matching" 673
"6506" 5 2 "crisp" "comparison" 646
"6507" 5 3 "crisp" "comparison" 548
"6508" 5 4 "crisp" "matching" 538
"6509" 5 1 "vague" "comparison" 700
"6510" 5 2 "vague" "comparison" 525
"6511" 5 3 "vague" "comparison" 511
"6512" 5 4 "vague" "matching" 711
"6513" 5 1 "vague" "comparison" 594
"6514" 5 2 "vague" "comparison" 502
"6515" 5 3 "crisp" "comparison" 590
"6516" 5 4 "crisp" "matching" 823
"6517" 5 1 "crisp" "matching" 950
"6518" 5 2 "crisp" "comparison" 538
"6519" 5 3 "crisp" "comparison" 590
"6520" 5 4 "vague" "comparison" 699
"6521" 5 1 "vague" "comparison" 638
"6522" 5 2 "vague" "matching" 480
"6523" 5 3 "vague" "matching" 634
"6524" 5 4 "vague" "matching" 720
"6525" 5 1 "crisp" "matching" 823
"6526" 5 2 "crisp" "matching" 784
"6527" 5 3 "vague" "matching" 596
"6528" 5 4 "crisp" "comparison" 525
"6529" 6 1 "vague" "comparison" 1695
"6530" 6 2 "vague" "matching" 1376
"6531" 6 3 "crisp" "comparison" 2886
"6532" 6 4 "vague" "matching" 865
"6533" 6 1 "vague" "comparison" 952
"6534" 6 2 "crisp" "comparison" 781
"6535" 6 3 "crisp" "matching" 1591
"6536" 6 4 "vague" "comparison" 2422
"6537" 6 1 "crisp" "matching" 1760
"6538" 6 2 "crisp" "matching" 1165
"6539" 6 3 "crisp" "matching" 924
"6540" 6 4 "crisp" "comparison" 679
"6541" 6 1 "vague" "matching" 2297
"6542" 6 2 "crisp" "matching" 1162
"6543" 6 3 "crisp" "matching" 2487
"6544" 6 4 "vague" "matching" 1983
"6545" 6 1 "crisp" "comparison" 2173
"6546" 6 2 "crisp" "comparison" 1771
"6547" 6 3 "vague" "comparison" 2114
"6548" 6 4 "crisp" "matching" 1412
"6549" 6 1 "vague" "matching" 1927
"6550" 6 2 "crisp" "matching" 1285
"6551" 6 3 "vague" "matching" 1500
"6552" 6 4 "crisp" "comparison" 2046
"6553" 6 1 "vague" "matching" 1118
"6554" 6 2 "crisp" "matching" 1966
"6555" 6 3 "vague" "matching" 1081
"6556" 6 4 "vague" "comparison" 1279
"6557" 6 1 "crisp" "matching" 1902
"6558" 6 2 "vague" "matching" 1942
"6559" 6 3 "crisp" "matching" 1917
"6560" 6 4 "crisp" "comparison" 1110
"6561" 6 1 "vague" "matching" 2012
"6562" 6 2 "vague" "matching" 2369
"6563" 6 3 "crisp" "comparison" 1341
"6564" 6 4 "vague" "matching" 1158
"6565" 6 1 "crisp" "matching" 701
"6566" 6 2 "vague" "matching" 1147
"6567" 6 3 "vague" "comparison" 1591
"6568" 6 4 "crisp" "matching" 1629
"6569" 6 1 "crisp" "comparison" 1093
"6570" 6 2 "crisp" "comparison" 1308
"6571" 6 3 "vague" "matching" 1966
"6572" 6 4 "vague" "comparison" 1182
"6573" 6 1 "crisp" "matching" 1864
"6574" 6 2 "vague" "comparison" 1322
"6575" 6 3 "crisp" "comparison" 1977
"6576" 6 4 "crisp" "matching" 3108
"6577" 6 1 "crisp" "comparison" 1497
"6578" 6 2 "vague" "comparison" 843
"6579" 6 3 "vague" "comparison" 1465
"6580" 6 4 "vague" "matching" 1779
"6581" 6 1 "crisp" "comparison" 2225
"6582" 6 2 "vague" "comparison" 880
"6583" 6 3 "vague" "comparison" 1342
"6584" 6 4 "crisp" "comparison" 1189
"6585" 6 1 "vague" "comparison" 806
"6586" 6 2 "crisp" "comparison" 1558
"6587" 6 3 "crisp" "comparison" 756
"6588" 6 4 "crisp" "matching" 1473
"6589" 6 1 "vague" "comparison" 1337
"6590" 6 2 "vague" "comparison" 1124
"6591" 6 3 "vague" "matching" 1082
"6592" 6 4 "vague" "comparison" 1276
"6593" 6 1 "crisp" "comparison" 3439
"6594" 6 2 "crisp" "matching" 2793
"6595" 6 3 "crisp" "matching" 1344
"6596" 6 4 "vague" "comparison" 1036
"6597" 6 1 "vague" "comparison" 832
"6598" 6 2 "vague" "comparison" 918
"6599" 6 3 "crisp" "comparison" 2957
"6600" 6 4 "crisp" "comparison" 2398
"6601" 6 1 "vague" "matching" 1712
"6602" 6 2 "vague" "comparison" 1554
"6603" 6 3 "crisp" "comparison" 2487
"6604" 6 4 "vague" "comparison" 1441
"6605" 6 1 "crisp" "matching" 1212
"6606" 6 2 "crisp" "matching" 2316
"6607" 6 3 "crisp" "matching" 2376
"6608" 6 4 "crisp" "comparison" 2708
"6609" 6 1 "crisp" "comparison" 1163
"6610" 6 2 "vague" "matching" 881
"6611" 6 3 "crisp" "matching" 1883
"6612" 6 4 "crisp" "matching" 1946
"6613" 6 1 "vague" "comparison" 1761
"6614" 6 2 "crisp" "comparison" 1258
"6615" 6 3 "vague" "comparison" 728
"6616" 6 4 "vague" "matching" 1097
"6617" 6 1 "vague" "comparison" 686
"6618" 6 2 "crisp" "matching" 1882
"6619" 6 3 "crisp" "comparison" 2208
"6620" 6 4 "crisp" "matching" 1374
"6621" 6 1 "vague" "matching" 1292
"6622" 6 2 "vague" "comparison" 2847
"6623" 6 3 "vague" "comparison" 845
"6624" 6 4 "vague" "matching" 1232
"6625" 6 1 "vague" "comparison" 2003
"6626" 6 2 "crisp" "matching" 994
"6627" 6 3 "crisp" "comparison" 3688
"6628" 6 4 "crisp" "matching" 1509
"6629" 6 1 "vague" "matching" 1324
"6630" 6 2 "vague" "matching" 1846
"6631" 6 3 "vague" "matching" 1492
"6632" 6 4 "vague" "comparison" 1099
"6633" 6 1 "crisp" "comparison" 3548
"6634" 6 2 "crisp" "comparison" 7808
"6635" 6 3 "vague" "matching" 1058
"6636" 6 4 "crisp" "comparison" 1774
"6637" 6 1 "crisp" "comparison" 703
"6638" 6 2 "vague" "matching" 1019
"6639" 6 3 "vague" "comparison" 1298
"6640" 6 4 "vague" "comparison" 1047
"6641" 6 1 "vague" "matching" 1181
"6642" 6 2 "vague" "comparison" 567
"6643" 6 3 "vague" "matching" 1963
"6644" 6 4 "crisp" "matching" 1305
"6645" 6 1 "crisp" "matching" 811
"6646" 6 2 "vague" "matching" 1170
"6647" 6 3 "vague" "matching" 941
"6648" 6 4 "vague" "matching" 1509
"6649" 6 1 "crisp" "matching" 2454
"6650" 6 2 "crisp" "comparison" 987
"6651" 6 3 "vague" "comparison" 1929
"6652" 6 4 "vague" "matching" 1115
"6653" 6 1 "crisp" "matching" 1022
"6654" 6 2 "crisp" "comparison" 743
"6655" 6 3 "crisp" "matching" 2015
"6656" 6 4 "crisp" "comparison" 2975
"6657" 6 1 "vague" "matching" 4505
"6658" 6 2 "vague" "comparison" 975
"6659" 6 3 "crisp" "matching" 1924
"6660" 6 4 "crisp" "comparison" 1128
"6661" 6 1 "vague" "matching" 1124
"6662" 6 2 "vague" "comparison" 777
"6663" 6 3 "crisp" "comparison" 947
"6664" 6 4 "vague" "comparison" 819
"6665" 6 1 "vague" "matching" 556
"6666" 6 2 "vague" "matching" 3201
"6667" 6 3 "crisp" "comparison" 1699
"6668" 6 4 "crisp" "matching" 1302
"6669" 6 1 "crisp" "comparison" 1924
"6670" 6 2 "vague" "matching" 3743
"6671" 6 3 "crisp" "matching" 1108
"6672" 6 4 "vague" "matching" 1156
"6673" 6 1 "crisp" "matching" 1454
"6674" 6 2 "crisp" "matching" 1380
"6675" 6 3 "vague" "matching" 1710
"6676" 6 4 "crisp" "matching" 1442
"6677" 6 1 "vague" "comparison" 2403
"6678" 6 2 "vague" "matching" 2925
"6679" 6 3 "vague" "comparison" 669
"6680" 6 4 "vague" "comparison" 727
"6681" 6 1 "vague" "matching" 1077
"6682" 6 2 "crisp" "comparison" 912
"6683" 6 3 "crisp" "matching" 1253
"6684" 6 4 "vague" "matching" 698
"6685" 6 1 "vague" "comparison" 970
"6686" 6 2 "crisp" "comparison" 869
"6687" 6 3 "vague" "comparison" 761
"6688" 6 4 "vague" "comparison" 700
"6689" 6 1 "crisp" "comparison" 606
"6690" 6 2 "crisp" "matching" 805
"6691" 6 3 "vague" "matching" 1067
"6692" 6 4 "vague" "matching" 791
"6693" 6 1 "crisp" "comparison" 1686
"6694" 6 2 "vague" "comparison" 1926
"6695" 6 3 "vague" "matching" 1557
"6696" 6 4 "crisp" "matching" 1320
"6697" 6 1 "crisp" "matching" 2145
"6698" 6 2 "vague" "matching" 3116
"6699" 6 3 "vague" "matching" 1349
"6700" 6 4 "crisp" "comparison" 974
"6701" 6 1 "crisp" "matching" 578
"6702" 6 2 "crisp" "matching" 1412
"6703" 6 3 "crisp" "matching" 1777
"6704" 6 4 "vague" "comparison" 3665
"6705" 6 1 "vague" "comparison" 1100
"6706" 6 2 "crisp" "comparison" 962
"6707" 6 3 "vague" "comparison" 1167
"6708" 6 4 "crisp" "comparison" 1946
"6709" 6 1 "vague" "comparison" 837
"6710" 6 2 "crisp" "matching" 2185
"6711" 6 3 "crisp" "comparison" 904
"6712" 6 4 "vague" "matching" 1243
"6713" 6 1 "crisp" "comparison" 1887
"6714" 6 2 "crisp" "comparison" 934
"6715" 6 3 "vague" "comparison" 2365
"6716" 6 4 "crisp" "comparison" 1042
"6717" 6 1 "crisp" "matching" 1541
"6718" 6 2 "vague" "comparison" 815
"6719" 6 3 "crisp" "comparison" 1011
"6720" 6 4 "crisp" "matching" 812
"6721" 7 1 "crisp" "comparison" 2300
"6722" 7 2 "crisp" "comparison" 2562
"6723" 7 3 "vague" "comparison" 2244
"6724" 7 4 "vague" "matching" 2430
"6725" 7 1 "vague" "comparison" 1696
"6726" 7 2 "crisp" "comparison" 2701
"6727" 7 3 "vague" "matching" 4742
"6728" 7 4 "vague" "matching" 7148
"6729" 7 1 "crisp" "matching" 1281
"6730" 7 2 "vague" "comparison" 3891
"6731" 7 3 "vague" "matching" 2794
"6732" 7 4 "vague" "comparison" 3388
"6733" 7 1 "crisp" "comparison" 3342
"6734" 7 2 "crisp" "matching" 8148
"6735" 7 3 "crisp" "matching" 8088
"6736" 7 4 "vague" "matching" 8070
"6737" 7 1 "vague" "comparison" 1064
"6738" 7 2 "crisp" "matching" 6323
"6739" 7 3 "vague" "comparison" 1770
"6740" 7 4 "vague" "matching" 6324
"6741" 7 1 "vague" "matching" 8765
"6742" 7 2 "crisp" "matching" 2304
"6743" 7 3 "crisp" "comparison" 12536
"6744" 7 4 "vague" "comparison" 992
"6745" 7 1 "crisp" "comparison" 951
"6746" 7 2 "vague" "comparison" 2508
"6747" 7 3 "vague" "matching" 5474
"6748" 7 4 "vague" "comparison" 3731
"6749" 7 1 "vague" "comparison" 2667
"6750" 7 2 "vague" "matching" 2849
"6751" 7 3 "crisp" "matching" 3602
"6752" 7 4 "crisp" "comparison" 4238
"6753" 7 1 "crisp" "comparison" 3478
"6754" 7 2 "vague" "matching" 11288
"6755" 7 3 "crisp" "matching" 6231
"6756" 7 4 "crisp" "matching" 1486
"6757" 7 1 "vague" "matching" 7342
"6758" 7 2 "vague" "matching" 3169
"6759" 7 3 "crisp" "comparison" 2977
"6760" 7 4 "crisp" "comparison" 2409
"6761" 7 1 "crisp" "matching" 3335
"6762" 7 2 "vague" "comparison" 3042
"6763" 7 3 "vague" "comparison" 1948
"6764" 7 4 "crisp" "matching" 3166
"6765" 7 1 "crisp" "matching" 7821
"6766" 7 2 "crisp" "comparison" 3970
"6767" 7 3 "crisp" "matching" 1384
"6768" 7 4 "vague" "comparison" 1715
"6769" 7 1 "vague" "comparison" 950
"6770" 7 2 "vague" "comparison" 969
"6771" 7 3 "crisp" "comparison" 7989
"6772" 7 4 "crisp" "comparison" 1269
"6773" 7 1 "vague" "matching" 4496
"6774" 7 2 "crisp" "comparison" 1620
"6775" 7 3 "vague" "matching" 4654
"6776" 7 4 "crisp" "matching" 1244
"6777" 7 1 "vague" "matching" 3852
"6778" 7 2 "crisp" "matching" 1171
"6779" 7 3 "vague" "comparison" 1616
"6780" 7 4 "crisp" "matching" 2822
"6781" 7 1 "crisp" "matching" 1314
"6782" 7 2 "vague" "matching" 1958
"6783" 7 3 "crisp" "comparison" 1899
"6784" 7 4 "crisp" "comparison" 1217
"6785" 7 1 "vague" "comparison" 1060
"6786" 7 2 "crisp" "matching" 7202
"6787" 7 3 "crisp" "matching" 1234
"6788" 7 4 "vague" "matching" 2188
"6789" 7 1 "crisp" "comparison" 3366
"6790" 7 2 "crisp" "comparison" 860
"6791" 7 3 "vague" "comparison" 1413
"6792" 7 4 "vague" "matching" 2100
"6793" 7 1 "crisp" "matching" 1374
"6794" 7 2 "crisp" "matching" 2113
"6795" 7 3 "crisp" "matching" 1353
"6796" 7 4 "crisp" "matching" 2579
"6797" 7 1 "crisp" "comparison" 2618
"6798" 7 2 "crisp" "comparison" 916
"6799" 7 3 "vague" "matching" 935
"6800" 7 4 "crisp" "matching" 2573
"6801" 7 1 "vague" "matching" 4886
"6802" 7 2 "vague" "comparison" 1620
"6803" 7 3 "vague" "comparison" 1575
"6804" 7 4 "crisp" "comparison" 2947
"6805" 7 1 "vague" "matching" 7093
"6806" 7 2 "vague" "matching" 2505
"6807" 7 3 "vague" "matching" 2100
"6808" 7 4 "vague" "comparison" 3549
"6809" 7 1 "vague" "comparison" 3647
"6810" 7 2 "vague" "comparison" 1466
"6811" 7 3 "vague" "comparison" 2105
"6812" 7 4 "crisp" "comparison" 1546
"6813" 7 1 "crisp" "matching" 1401
"6814" 7 2 "vague" "comparison" 977
"6815" 7 3 "crisp" "matching" 8741
"6816" 7 4 "vague" "matching" 713
"6817" 7 1 "vague" "comparison" 1796
"6818" 7 2 "crisp" "matching" 2858
"6819" 7 3 "crisp" "comparison" 1086
"6820" 7 4 "vague" "comparison" 1023
"6821" 7 1 "crisp" "comparison" 3348
"6822" 7 2 "crisp" "comparison" 1045
"6823" 7 3 "crisp" "comparison" 1905
"6824" 7 4 "vague" "comparison" 2876
"6825" 7 1 "crisp" "comparison" 985
"6826" 7 2 "crisp" "matching" 1416
"6827" 7 3 "crisp" "comparison" 1201
"6828" 7 4 "crisp" "comparison" 1671
"6829" 7 1 "crisp" "matching" 1361
"6830" 7 2 "vague" "matching" 3499
"6831" 7 3 "vague" "matching" 1119
"6832" 7 4 "vague" "matching" 2174
"6833" 7 1 "vague" "comparison" 1767
"6834" 7 2 "vague" "comparison" 1082
"6835" 7 3 "vague" "comparison" 904
"6836" 7 4 "vague" "comparison" 878
"6837" 7 1 "vague" "matching" 2987
"6838" 7 2 "crisp" "comparison" 1454
"6839" 7 3 "vague" "matching" 1234
"6840" 7 4 "crisp" "comparison" 1333
"6841" 7 1 "crisp" "matching" 1041
"6842" 7 2 "vague" "matching" 1621
"6843" 7 3 "crisp" "comparison" 2312
"6844" 7 4 "crisp" "matching" 1224
"6845" 7 1 "vague" "matching" 8251
"6846" 7 2 "vague" "matching" 1208
"6847" 7 3 "crisp" "matching" 1174
"6848" 7 4 "crisp" "matching" 1140
"6849" 7 1 "crisp" "comparison" 3739
"6850" 7 2 "vague" "comparison" 1565
"6851" 7 3 "vague" "comparison" 1212
"6852" 7 4 "vague" "matching" 1612
"6853" 7 1 "vague" "comparison" 1885
"6854" 7 2 "vague" "comparison" 1510
"6855" 7 3 "vague" "comparison" 1205
"6856" 7 4 "crisp" "comparison" 2592
"6857" 7 1 "vague" "comparison" 1271
"6858" 7 2 "vague" "matching" 2250
"6859" 7 3 "crisp" "matching" 897
"6860" 7 4 "crisp" "comparison" 961
"6861" 7 1 "crisp" "comparison" 868
"6862" 7 2 "vague" "comparison" 819
"6863" 7 3 "crisp" "comparison" 793
"6864" 7 4 "crisp" "comparison" 1458
"6865" 7 1 "vague" "comparison" 2057
"6866" 7 2 "crisp" "comparison" 781
"6867" 7 3 "vague" "matching" 1829
"6868" 7 4 "vague" "matching" 1624
"6869" 7 1 "vague" "matching" 2153
"6870" 7 2 "vague" "matching" 1361
"6871" 7 3 "crisp" "matching" 1167
"6872" 7 4 "vague" "matching" 1071
"6873" 7 1 "crisp" "matching" 1559
"6874" 7 2 "crisp" "comparison" 1268
"6875" 7 3 "vague" "matching" 1110
"6876" 7 4 "vague" "comparison" 1071
"6877" 7 1 "crisp" "matching" 1247
"6878" 7 2 "crisp" "comparison" 2198
"6879" 7 3 "crisp" "comparison" 1735
"6880" 7 4 "crisp" "matching" 1254
"6881" 7 1 "vague" "comparison" 1343
"6882" 7 2 "crisp" "comparison" 1221
"6883" 7 3 "vague" "matching" 1471
"6884" 7 4 "crisp" "matching" 2762
"6885" 7 1 "crisp" "comparison" 860
"6886" 7 2 "crisp" "matching" 883
"6887" 7 3 "vague" "matching" 1430
"6888" 7 4 "vague" "comparison" 1267
