"Subject" "Item" "id" "Trial" "Vagueness" "Selection" "Order" "Quantity" "Instruction" "nchar_instr" "RT" "RT_raw" "RT_log" "RTprev_log" "RTprev_raw" "rt_instr" "response_cat"
"6274" "s04" "16:25:34" "s04:t130" 130 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 20 dots'" 44 1482 1482 7.30114780585603 6.8134445995109 910 933 "Expected"
"6275" "s04" "26:35:44" "s04:t131" 131 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 44 dots'" 30 726 726 6.5875500148248 7.30114780585603 1482 837 "Expected"
"6276" "s04" "36:45:54" "s04:t132" 132 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 50 dots'" 45 968 968 6.87523208727658 6.5875500148248 726 491 "Expected"
"6277" "s04" "06:15:24" "s04:t133" 133 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 801 801 6.68586094706836 6.87523208727658 968 533 "Near"
"6278" "s04" "16:25:34" "s04:t134" 134 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 20 dots'" 36 678 678 6.5191472879404 6.68586094706836 801 834 "Near"
"6279" "s04" "26:35:44" "s04:t135" 135 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 30 dots'" 44 520 520 6.25382881157547 6.5191472879404 678 972 "Expected"
"6280" "s04" "36:45:54" "s04:t136" 136 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 40 dots'" 40 653 653 6.48157712927643 6.25382881157547 520 885 "Expected"
"6281" "s04" "06:15:24" "s04:t137" 137 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 10 dots'" 40 952 952 6.85856503479136 6.48157712927643 653 733 "Expected"
"6282" "s04" "16:25:34" "s04:t138" 138 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 20 dots'" 40 808 808 6.69456205852109 6.85856503479136 952 781 "Expected"
"6283" "s04" "26:35:44" "s04:t139" 139 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 40 dots'" 45 687 687 6.53233429222235 6.69456205852109 808 763 "Expected"
"6284" "s04" "36:45:54" "s04:t140" 140 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 50 dots'" 45 1021 1021 6.92853781816467 6.53233429222235 687 647 "Expected"
"6285" "s04" "06:15:24" "s04:t141" 141 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 20 dots'" 41 581 581 6.36475075685191 6.92853781816467 1021 711 "Expected"
"6286" "s04" "16:25:34" "s04:t142" 142 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 20 dots'" 44 575 575 6.35437004079735 6.36475075685191 581 880 "Expected"
"6287" "s04" "26:35:44" "s04:t143" 143 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 40 dots'" 36 551 551 6.31173480915291 6.35437004079735 575 938 "Expected"
"6288" "s04" "36:45:54" "s04:t144" 144 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 50 dots'" 41 1935 1935 7.56786260546388 6.31173480915291 551 83 "Expected"
"6289" "s04" "06:15:24" "s04:t145" 145 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 20 dots'" 45 1108 1108 7.01031186730723 7.56786260546388 1935 993 "Expected"
"6290" "s04" "16:25:34" "s04:t146" 146 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 16 dots'" 30 615 615 6.42162226780652 7.01031186730723 1108 1619 "Near"
"6291" "s04" "26:35:44" "s04:t147" 147 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 30 dots'" 40 1137 1137 7.03614849375054 6.42162226780652 615 633 "Expected"
"6292" "s04" "36:45:54" "s04:t148" 148 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 50 dots'" 41 1333 1333 7.19518732017871 7.03614849375054 1137 1416 "Near"
"6293" "s04" "06:15:24" "s04:t149" 149 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 24 dots'" 30 728 728 6.59030104819669 7.19518732017871 1333 964 "Expected"
"6294" "s04" "16:25:34" "s04:t150" 150 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 30 dots'" 45 645 645 6.46925031679577 6.59030104819669 728 1077 "Expected"
"6295" "s04" "26:35:44" "s04:t151" 151 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 40 dots'" 45 882 882 6.78219205600679 6.46925031679577 645 1621 "Far"
"6296" "s04" "36:45:54" "s04:t152" 152 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 40 dots'" 44 705 705 6.55819780281227 6.78219205600679 882 3050 "Expected"
"6297" "s04" "06:15:24" "s04:t153" 153 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 20 dots'" 41 1028 1028 6.93537044601511 6.55819780281227 705 976 "Near"
"6298" "s04" "16:25:34" "s04:t154" 154 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 30 dots'" 36 993 993 6.90073066404517 6.93537044601511 1028 775 "Expected"
"6299" "s04" "26:35:44" "s04:t155" 155 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 980 980 6.88755257166462 6.90073066404517 993 1765 "Expected"
"6300" "s04" "36:45:54" "s04:t156" 156 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 50 dots'" 36 947 947 6.85329909318608 6.88755257166462 980 2104 "Expected"
"6301" "s04" "06:15:24" "s04:t157" 157 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 6 dots'" 29 664 664 6.49828214947643 6.85329909318608 947 1066 "Expected"
"6302" "s04" "16:25:34" "s04:t158" 158 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 30 dots'" 45 699 699 6.54965074223381 6.49828214947643 664 2312 "Expected"
"6303" "s04" "26:35:44" "s04:t159" 159 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 30 dots'" 40 1767 1767 7.4770384723197 6.54965074223381 699 514 "Expected"
"6304" "s04" "36:45:54" "s04:t160" 160 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 40 dots'" 36 1043 1043 6.94985645500077 7.4770384723197 1767 750 "Far"
"6305" "s04" "06:15:24" "s04:t161" 161 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 20 dots'" 36 783 783 6.6631326959908 6.94985645500077 1043 1204 "Expected"
"6306" "s04" "16:25:34" "s04:t162" 162 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 34 dots'" 30 706 706 6.55961523749324 6.6631326959908 783 1108 "Expected"
"6307" "s04" "26:35:44" "s04:t163" 163 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 40 dots'" 36 1475 1475 7.29641326877392 6.55961523749324 706 1032 "Expected"
"6308" "s04" "36:45:54" "s04:t164" 164 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 40 dots'" 40 629 629 6.44413125670044 7.29641326877392 1475 1733 "Expected"
"6309" "s04" "06:15:24" "s04:t165" 165 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 10 dots'" 36 2038 2038 7.61972421378267 6.44413125670044 629 846 "Near"
"6310" "s04" "16:25:34" "s04:t166" 166 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 20 dots'" 36 722 722 6.58202513889283 7.61972421378267 2038 908 "Near"
"6311" "s04" "26:35:44" "s04:t167" 167 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 26 dots'" 30 3150 3150 8.05515773181968 6.58202513889283 722 920 "Expected"
"6312" "s04" "36:45:54" "s04:t168" 168 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 40 dots'" 36 1093 1093 6.99668148817654 8.05515773181968 3150 1467 "Near"
"6313" "s04" "06:15:24" "s04:t169" 169 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 10 dots'" 40 768 768 6.64378973314767 6.99668148817654 1093 1013 "Near"
"6314" "s04" "16:25:34" "s04:t170" 170 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 34 dots'" 30 809 809 6.69579891705849 6.64378973314767 768 1717 "Expected"
"6315" "s04" "26:35:44" "s04:t171" 171 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 26 dots'" 30 619 619 6.4281052726846 6.69579891705849 809 809 "Near"
"6316" "s04" "36:45:54" "s04:t172" 172 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 50 dots'" 36 1067 1067 6.97260625130175 6.4281052726846 619 917 "Expected"
"6317" "s04" "06:15:24" "s04:t173" 173 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 10 dots'" 44 831 831 6.72262979485545 6.97260625130175 1067 1444 "Expected"
"6318" "s04" "16:25:34" "s04:t174" 174 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 16 dots'" 30 619 619 6.4281052726846 6.72262979485545 831 800 "Near"
"6319" "s04" "26:35:44" "s04:t175" 175 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 30 dots'" 44 631 631 6.44730586254121 6.4281052726846 619 2542 "Expected"
"6320" "s04" "36:45:54" "s04:t176" 176 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 40 dots'" 44 861 861 6.75809450442773 6.44730586254121 631 729 "Expected"
"6321" "s04" "06:15:24" "s04:t177" 177 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 20 dots'" 36 940 940 6.84587987526405 6.75809450442773 861 693 "Expected"
"6322" "s04" "16:25:34" "s04:t178" 178 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 1299 1299 7.1693500166706 6.84587987526405 940 1225 "Near"
"6323" "s04" "26:35:44" "s04:t179" 179 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 30 dots'" 36 1860 1860 7.52833176670725 7.1693500166706 1299 1101 "Far"
"6324" "s04" "36:45:54" "s04:t180" 180 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 54 dots'" 30 686 686 6.53087762772588 7.52833176670725 1860 1792 "Expected"
"6325" "s04" "06:15:24" "s04:t181" 181 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 6 dots'" 29 747 747 6.61606518513282 6.53087762772588 686 702 "Expected"
"6326" "s04" "16:25:34" "s04:t182" 182 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 20 dots'" 40 706 706 6.55961523749324 6.61606518513282 747 3663 "Expected"
"6327" "s04" "26:35:44" "s04:t183" 183 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 40 dots'" 41 1286 1286 7.15929190479756 6.55961523749324 706 6832 "Near"
"6328" "s04" "36:45:54" "s04:t184" 184 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 54 dots'" 30 962 962 6.86901445066571 7.15929190479756 1286 783 "Expected"
"6329" "s04" "06:15:24" "s04:t185" 185 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 20 dots'" 45 395 395 5.97888576490112 6.86901445066571 962 2055 "Expected"
"6330" "s04" "16:25:34" "s04:t186" 186 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 30 dots'" 41 833 833 6.72503364216684 5.97888576490112 395 1413 "Near"
"6331" "s04" "26:35:44" "s04:t187" 187 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 44 dots'" 30 1183 1183 7.07580886397839 6.72503364216684 833 771 "Expected"
"6332" "s04" "36:45:54" "s04:t188" 188 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 36 dots'" 30 704 704 6.55677835615804 7.07580886397839 1183 731 "Near"
"6333" "s04" "06:15:24" "s04:t189" 189 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 24 dots'" 30 874 874 6.77308037565554 6.55677835615804 704 967 "Expected"
"6334" "s04" "16:25:34" "s04:t190" 190 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 30 dots'" 36 765 765 6.63987583382654 6.77308037565554 874 2546 "Expected"
"6335" "s04" "26:35:44" "s04:t191" 191 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 30 dots'" 36 507 507 6.22851100359118 6.63987583382654 765 1225 "Far"
"6336" "s04" "36:45:54" "s04:t192" 192 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 36 dots'" 30 1752 1752 7.46851327149634 6.22851100359118 507 1993 "Far"
"6337" "s05" "06:15:24" "s05:t001" 1 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 20 dots'" 45 722 722 6.58202513889283 7.46851327149634 1752 3648 "Near"
"6338" "s05" "16:25:34" "s05:t002" 2 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 20 dots'" 40 638 638 6.45833828334479 6.58202513889283 722 1345 "Expected"
"6339" "s05" "26:35:44" "s05:t003" 3 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 30 dots'" 36 795 795 6.67834211465433 6.45833828334479 638 1199 "Near"
"6340" "s05" "36:45:54" "s05:t004" 4 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 40 dots'" 44 474 474 6.16120732169508 6.67834211465433 795 1878 "Expected"
"6341" "s05" "06:15:24" "s05:t005" 5 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 24 dots'" 30 579 579 6.361302477573 6.16120732169508 474 1207 "Expected"
"6342" "s05" "16:25:34" "s05:t006" 6 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 16 dots'" 30 1217 1217 7.10414409298753 6.361302477573 579 757 "Expected"
"6343" "s05" "26:35:44" "s05:t007" 7 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 40 dots'" 36 582 582 6.36647044773144 7.10414409298753 1217 846 "Expected"
"6344" "s05" "36:45:54" "s05:t008" 8 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 36 dots'" 30 940 940 6.84587987526405 6.36647044773144 582 984 "Near"
"6345" "s05" "06:15:24" "s05:t009" 9 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 666 666 6.50128967054039 6.84587987526405 940 842 "Near"
"6346" "s05" "16:25:34" "s05:t010" 10 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 34 dots'" 30 779 779 6.65801104587075 6.50128967054039 666 1033 "Expected"
"6347" "s05" "26:35:44" "s05:t011" 11 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 44 dots'" 30 806 806 6.69208374250663 6.65801104587075 779 904 "Near"
"6348" "s05" "36:45:54" "s05:t012" 12 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 54 dots'" 30 616 616 6.42324696353352 6.69208374250663 806 615 "Expected"
"6349" "s05" "06:15:24" "s05:t013" 13 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 6 dots'" 29 782 782 6.66185474054531 6.42324696353352 616 517 "Expected"
"6350" "s05" "16:25:34" "s05:t014" 14 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 30 dots'" 36 696 696 6.54534966033442 6.66185474054531 782 890 "Expected"
"6351" "s05" "26:35:44" "s05:t015" 15 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 30 dots'" 40 496 496 6.20657592672493 6.54534966033442 696 1695 "Expected"
"6352" "s05" "36:45:54" "s05:t016" 16 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 40 dots'" 40 639 639 6.45990445437753 6.20657592672493 496 606 "Expected"
"6353" "s05" "06:15:24" "s05:t017" 17 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 20 dots'" 36 594 594 6.38687931936265 6.45990445437753 639 808 "Expected"
"6354" "s05" "16:25:34" "s05:t018" 18 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 20 dots'" 40 660 660 6.49223983502047 6.38687931936265 594 1292 "Near"
"6355" "s05" "26:35:44" "s05:t019" 19 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 26 dots'" 30 603 603 6.40191719672719 6.49223983502047 660 448 "Near"
"6356" "s05" "36:45:54" "s05:t020" 20 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 50 dots'" 36 469 469 6.15060276844628 6.40191719672719 603 1085 "Expected"
"6357" "s05" "06:15:24" "s05:t021" 21 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 20 dots'" 41 592 592 6.38350663488401 6.15060276844628 469 748 "Far"
"6358" "s05" "16:25:34" "s05:t022" 22 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 754 754 6.62539236800796 6.38350663488401 592 898 "Near"
"6359" "s05" "26:35:44" "s05:t023" 23 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 30 dots'" 36 617 617 6.42486902390539 6.62539236800796 754 766 "Near"
"6360" "s05" "36:45:54" "s05:t024" 24 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 50 dots'" 36 556 556 6.32076829425058 6.42486902390539 617 627 "Expected"
"6361" "s05" "06:15:24" "s05:t025" 25 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 10 dots'" 36 614 614 6.41999492814714 6.32076829425058 556 895 "Near"
"6362" "s05" "16:25:34" "s05:t026" 26 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 20 dots'" 36 542 542 6.29526600143965 6.41999492814714 614 680 "Near"
"6363" "s05" "26:35:44" "s05:t027" 27 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 26 dots'" 30 551 551 6.31173480915291 6.29526600143965 542 498 "Near"
"6364" "s05" "36:45:54" "s05:t028" 28 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 40 dots'" 36 681 681 6.52356230614951 6.31173480915291 551 716 "Far"
"6365" "s05" "06:15:24" "s05:t029" 29 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 20 dots'" 36 762 762 6.63594655568665 6.52356230614951 681 553 "Expected"
"6366" "s05" "16:25:34" "s05:t030" 30 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 30 dots'" 36 694 694 6.5424719605068 6.63594655568665 762 646 "Expected"
"6367" "s05" "26:35:44" "s05:t031" 31 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 513 513 6.24027584517077 6.5424719605068 694 549 "Expected"
"6368" "s05" "36:45:54" "s05:t032" 32 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 36 dots'" 30 732 732 6.59578051396131 6.24027584517077 513 501 "Expected"
"6369" "s05" "06:15:24" "s05:t033" 33 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 10 dots'" 40 732 732 6.59578051396131 6.59578051396131 732 544 "Expected"
"6370" "s05" "16:25:34" "s05:t034" 34 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 20 dots'" 44 686 686 6.53087762772588 6.59578051396131 732 738 "Expected"
"6371" "s05" "26:35:44" "s05:t035" 35 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 30 dots'" 40 521 521 6.25575004175337 6.53087762772588 686 1221 "Expected"
"6372" "s05" "36:45:54" "s05:t036" 36 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 50 dots'" 45 645 645 6.46925031679577 6.25575004175337 521 396 "Far"
"6373" "s05" "06:15:24" "s05:t037" 37 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 10 dots'" 40 1435 1435 7.26892012819372 6.46925031679577 645 1142 "Expected"
"6374" "s05" "16:25:34" "s05:t038" 38 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 30 dots'" 45 634 634 6.45204895443723 7.26892012819372 1435 1672 "Expected"
"6375" "s05" "26:35:44" "s05:t039" 39 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 40 dots'" 45 542 542 6.29526600143965 6.45204895443723 634 762 "Expected"
"6376" "s05" "36:45:54" "s05:t040" 40 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 40 dots'" 36 869 869 6.76734312526539 6.29526600143965 542 769 "Near"
"6377" "s05" "06:15:24" "s05:t041" 41 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 24 dots'" 30 681 681 6.52356230614951 6.76734312526539 869 567 "Expected"
"6378" "s05" "16:25:34" "s05:t042" 42 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 20 dots'" 36 701 701 6.55250788703459 6.52356230614951 681 695 "Expected"
"6379" "s05" "26:35:44" "s05:t043" 43 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 30 dots'" 44 540 540 6.29156913955832 6.55250788703459 701 1711 "Expected"
"6380" "s05" "36:45:54" "s05:t044" 44 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 50 dots'" 41 629 629 6.44413125670044 6.29156913955832 540 745 "Far"
"6381" "s05" "06:15:24" "s05:t045" 45 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 6 dots'" 29 596 596 6.39024066706535 6.44413125670044 629 1774 "Expected"
"6382" "s05" "16:25:34" "s05:t046" 46 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 30 dots'" 41 627 627 6.44094654063292 6.39024066706535 596 735 "Far"
"6383" "s05" "26:35:44" "s05:t047" 47 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 40 dots'" 36 754 754 6.62539236800796 6.44094654063292 627 742 "Expected"
"6384" "s05" "36:45:54" "s05:t048" 48 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 40 dots'" 40 669 669 6.50578406012823 6.62539236800796 754 1525 "Expected"
"6385" "s05" "06:15:24" "s05:t049" 49 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 20 dots'" 45 1076 1076 6.98100574072173 6.50578406012823 669 1117 "Expected"
