"Subject" "Trial" "Condition" "Order" "Quantity" "Vagueness" "c_Vag" "Selection" "c_Sel" "Item" "c_Itm" "Target" "Ins" "switchResponse" "RT" "RT_log"
"4037" "s22" 7 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 30 "Choose a square with about the same number of dots as the target" "Near" 3029 8.01598781102724
"4038" "s22" 8 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 2016 7.60887062919126
"4039" "s22" 9 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 1855 7.52563997504154
"4040" "s22" 10 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 1417 7.25629723969068
"4041" "s22" 11 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Expected" 1601 7.37838371299671
"4042" "s22" 12 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 1095 6.9985096422506
"4043" "s22" 13 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 10 "Choose a square with about the same number of dots as the target" "Near" 1369 7.22183582528845
"4044" "s22" 14 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 1392 7.23849684089437
"4045" "s22" 15 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Near" 1928 7.56423847517049
"4046" "s22" 16 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Near" 2528 7.83518375526675
"4047" "s22" 17 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 10 "Choose a square with about the same number of dots as the target" "Expected" 1918 7.55903825544338
"4048" "s22" 18 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 1331 7.19368581839511
"4049" "s22" 19 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with more dots than the target" "Expected" 3391 8.12888014212564
"4050" "s22" 20 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Near" 3916 8.2728260036504
"4051" "s22" 21 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 1892 7.54538974961182
"4052" "s22" 22 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Near" 2331 7.75405263903576
"4053" "s22" 23 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 2017 7.60936653795421
"4054" "s22" 24 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with fewer dots than the target" "Near" 2027 7.614312146452
"4055" "s22" 25 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 1138 7.03702761468628
"4056" "s22" 26 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Near" 2757 7.9218984110238
"4057" "s22" 27 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with more dots than the target" "Expected" 1466 7.2902928824466
"4058" "s22" 28 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Expected" 2048 7.6246189861594
"4059" "s22" 29 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 3411 8.13476078241865
"4060" "s22" 30 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Expected" 1411 7.25205395185281
"4061" "s22" 31 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Near" 3717 8.22067217029725
"4062" "s22" 32 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with fewer dots than the target" "Expected" 2192 7.69256964806791
"4063" "s22" 33 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 2540 7.83991936001258
"4064" "s22" 34 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 1866 7.53155238140729
"4065" "s22" 35 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Near" 2891 7.96935774201635
"4066" "s22" 36 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Expected" 1300 7.17011954344963
"4067" "s22" 37 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 2098 7.64873978895624
"4068" "s22" 38 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Near" 5674 8.6436496153688
"4069" "s22" 39 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with fewer dots than the target" "Expected" 2318 7.7484600238997
"4070" "s22" 40 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Expected" 1343 7.20266119652324
"4071" "s22" 41 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 1891 7.54486106865846
"4072" "s22" 42 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Near" 2577 7.85438121065236
"4073" "s22" 43 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 30 "Choose a square with about the same number of dots as the target" "Expected" 2627 7.87359778968554
"4074" "s22" 44 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Expected" 3484 8.15593633797239
"4075" "s22" 45 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Expected" 1908 7.55381085200823
"4076" "s22" 46 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Near" 1021 6.92853781816467
"4077" "s22" 47 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 1479 7.2991214627108
"4078" "s22" 48 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Expected" 1710 7.44424864949671
"4079" "s22" 49 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 2085 7.6425241342329
"4080" "s22" 50 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Expected" 1595 7.37462901521894
"4081" "s22" 51 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 1718 7.4489161025442
"4082" "s22" 52 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Expected" 1967 7.58426481838906
"4083" "s22" 53 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 1231 7.11558212618445
"4084" "s22" 54 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Near" 1987 7.59438124255182
"4085" "s22" 55 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with fewer dots than the target" "Expected" 1978 7.58984151218266
"4086" "s22" 56 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Expected" 1808 7.49997654095212
"4087" "s22" 57 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 1498 7.31188616407716
"4088" "s22" 58 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 1333 7.19518732017871
"4089" "s22" 59 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Near" 959 6.86589107488344
"4090" "s22" 60 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 1469 7.29233717617388
"4091" "s22" 61 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with more dots than the target" "Expected" 2137 7.66715825531915
"4092" "s22" 62 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Near" 1562 7.35372233039963
"4093" "s22" 63 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Expected" 1801 7.49609734517596
"4094" "s22" 64 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Far" 3271 8.09285102753838
"4095" "s22" 65 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 1263 7.14124512235049
"4096" "s22" 66 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 1242 7.12447826249342
"4097" "s22" 67 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 1763 7.47477218239787
"4098" "s22" 68 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Expected" 2331 7.75405263903576
"4099" "s22" 69 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 1343 7.20266119652324
"4100" "s22" 70 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Expected" 1242 7.12447826249342
"4101" "s22" 71 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 1173 7.06731984865348
"4102" "s22" 72 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Expected" 1582 7.3664451483276
"4103" "s22" 73 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 1737 7.4599147662411
"4104" "s22" 74 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 2028 7.61480536471107
"4105" "s22" 75 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 878 6.77764659363512
"4106" "s22" 76 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Near" 1278 7.15305163493748
"4107" "s22" 77 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Near" 1462 7.28756064030972
"4108" "s22" 78 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Expected" 882 6.78219205600679
"4109" "s22" 79 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Near" 2551 7.84424071814181
"4110" "s22" 80 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Near" 1276 7.15148546390474
"4111" "s22" 81 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Near" 1313 7.1800698743028
"4112" "s22" 82 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Near" 962 6.86901445066571
"4113" "s22" 83 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 668 6.50428817353665
"4114" "s22" 84 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Expected" 1703 7.44014668066269
"4115" "s22" 85 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Near" 1661 7.41517510961329
"4116" "s22" 86 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Expected" 1996 7.59890045687141
"4117" "s22" 87 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Near" 767 6.64248680136726
"4118" "s22" 88 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 2053 7.62705741701893
"4119" "s22" 89 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Near" 1382 7.23128700432762
"4120" "s22" 90 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Near" 2338 7.75705114203201
"4121" "s22" 91 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Expected" 2617 7.86978390253015
"4122" "s22" 92 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Expected" 1357 7.21303165983487
"4123" "s22" 93 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 1621 7.39079852173568
"4124" "s22" 94 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Expected" 1583 7.36707705988101
"4125" "s22" 95 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 30 "Choose a square with about the same number of dots as the target" "Expected" 1410 7.25134498337221
"4126" "s22" 96 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Expected" 1037 6.94408720822953
"4127" "s22" 97 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 1159 7.05531284333975
"4128" "s22" 98 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Near" 1416 7.25559127425367
"4129" "s22" 99 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with fewer dots than the target" "Expected" 1898 7.54855597916987
"4130" "s22" 100 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with fewer dots than the target" "Expected" 1669 7.41997992366183
"4131" "s22" 101 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with more dots than the target" "Far" 4567 8.426611813185
"4132" "s22" 102 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 2084 7.64204440287326
"4133" "s22" 103 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Far" 1362 7.21670948670946
"4134" "s22" 104 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Far" 1332 7.19443685110033
"4135" "s22" 105 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 2765 7.92479591395644
"4136" "s22" 106 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Near" 1731 7.45645455517621
